station_code,station_name,station_name_korean,network_category_code,network_category,country,province,city,latitude,longitude,elevation_m,address,river_basin,source_agency,monitoring_agency,operation_status,operation_start_year,river_system,large_watershed,middle_watershed,measurement_cycle
3301A52,Iksancheon-1,익산천2,A,River or stream,South Korea,Jeollabuk-do,Iksan,35.919111,127.03275,,전라북도 익산시 춘포면 인수리,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,2010,만경ㆍ동진,금강,만경강,월1회
3301A53,Iksancheon,익산천3,A,River or stream,South Korea,Jeollabuk-do,Iksan,35.902556,127.029889,,전라북도 익산시 춘포면 용연리,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,1991,만경ㆍ동진,금강,만경강,월1회
3301A54,Masancheon,마산천,A,River or stream,South Korea,Jeollabuk-do,Iksan,35.882194,126.999889,,전라북도 김제시 백구면 마산리,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,2011,만경ㆍ동진,금강,만경강,월1회
3301A55,Gimje,김제,A,River or stream,South Korea,Jeollabuk-do,Iksan,35.906806,126.956667,,전라북도 김제시 백구면 백구리,Geum River,NIER Water Environment Information System,금강물환경센터,운영중,1989,만경ㆍ동진,금강,만경강,주1회
3301A57,Yongamcheon,용암천,A,River or stream,South Korea,Jeollabuk-do,Iksan,35.876111,126.939028,,전라북도 김제시 백구면 월봉리,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,2010,만경ㆍ동진,금강,만경강,월1회
3301A60,Tapcheon,탑천,A,River or stream,South Korea,Jeollabuk-do,Iksan,35.925083,126.856583,,전라북도 군산시 대야면 광교리,Geum River,NIER Water Environment Information System,금강물환경센터,운영중,2008,만경ㆍ동진,금강,만경강,주1회
3301B10,Daeaji3,대아지3,B,Lake or reservoir,South Korea,Jeollabuk-do,Wanju,35.969611,127.271833,,전라북도 완주군 동상면 대아리,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,1992,만경ㆍ동진,금강,만경강,월1회
3301B20,Daeaji2,대아지2,B,Lake or reservoir,South Korea,Jeollabuk-do,Wanju,35.978361,127.270417,,전라북도 완주군 동상면 대아리,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,1992,만경ㆍ동진,금강,만경강,월1회
3301B30,Daeaji1,대아지1,B,Lake or reservoir,South Korea,Jeollabuk-do,Wanju,35.981222,127.261944,,전라북도 완주군 동상면 대아리,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,1992,만경ㆍ동진,금강,만경강,월1회
3301B40,Gyeongcheonji2,경천지2,B,Lake or reservoir,South Korea,Chungcheongnam-do,Yonmu,36.028833,127.235083,,전라북도 완주군 화산면 운제리,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,1992,만경ㆍ동진,금강,만경강,월1회
3301B50,Gyeongcheonji1,경천지1,B,Lake or reservoir,South Korea,Chungcheongnam-do,Yonmu,36.0235,127.23925,,전라북도 완주군 화산면 운제리,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,1992,만경ㆍ동진,금강,만경강,월1회
3301D05,Yongjinjeosuji,용진저수지,D,Agricultural water,South Korea,Jeollabuk-do,Wanju,35.902528,127.197739,,전라북도 완주군 용진읍 간중리,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,만경ㆍ동진,금강,만경강,분기1회
3301D10,Hwajeongjeosuji,화정저수지,D,Agricultural water,South Korea,Jeollabuk-do,Wanju,35.939508,127.203247,,전라북도 완주군 고산면 양야리,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,1999,만경ㆍ동진,금강,만경강,분기1회
3301D15,Gwanggokjeosuji,광곡저수지,D,Agricultural water,South Korea,Jeollabuk-do,Jeonju,35.749714,127.171508,,전라북도 완주군 구이면 광곡리,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,2000,만경ㆍ동진,금강,만경강,분기1회
3301D20,Guijeosuji,구이저수지,D,Agricultural water,South Korea,Jeollabuk-do,Jeonju,35.737914,127.125869,,전라북도 완주군 구이면 두현리,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,1990,만경ㆍ동진,금강,만경강,분기1회
3301D25,Andeokjeosuji,안덕저수지,D,Agricultural water,South Korea,Jeollabuk-do,Jeonju,35.684592,127.097236,,전라북도 완주군 구이면 안덕리,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,만경ㆍ동진,금강,만경강,분기1회
3301D30,Baegyeojeosuji,백여저수지,D,Agricultural water,South Korea,Jeollabuk-do,Jeonju,35.662244,127.096619,,전라북도 완주군 구이면 백여리,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,2016,만경ㆍ동진,금강,만경강,분기1회
3301D35,Dongsangjeosuji,동상저수지,D,Agricultural water,South Korea,Jeollabuk-do,Wanju,35.952653,127.274578,,전라북도 완주군 동상면 수만리,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,1998,만경ㆍ동진,금강,만경강,분기1회
3301D40,Dosunjeosuji,도순저수지,D,Agricultural water,South Korea,Chungcheongnam-do,Yonmu,36.005058,127.079169,,전라북도 익산시 왕궁면 용화리,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,만경ㆍ동진,금강,만경강,분기1회
3301D45,Wanggungjeosuji,왕궁저수지,D,Agricultural water,South Korea,Chungcheongnam-do,Yonmu,35.995297,127.102322,,전라북도 익산시 왕궁면 동용리,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,1990,만경ㆍ동진,금강,만경강,분기1회
3301D50,Aenggeumjeosuji,앵금저수지,D,Agricultural water,South Korea,Jeollabuk-do,Wanju,35.950167,127.091028,,전라북도 익산시 왕궁면 구덕리,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,2011,만경ㆍ동진,금강,만경강,분기1회
3301D55,Geummajeosuji,금마저수지,D,Agricultural water,South Korea,Jeollabuk-do,Iksan,35.999922,127.053717,,전라북도 익산시 금마면 동고도리,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,2000,만경ㆍ동진,금강,만경강,분기1회
3301D60,Ingyojeosuji,인교저수지,D,Agricultural water,South Korea,Jeollabuk-do,Jeonju,35.825175,127.174689,,전라북도 전주시 덕진구 우아동1가,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,1999,만경ㆍ동진,금강,만경강,분기1회
3301D65,Baekseokjeosuji,백석저수지,D,Agricultural water,South Korea,Jeollabuk-do,Wanju,35.882439,127.121197,,전라북도 전주시 덕진구 전미동1가,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,1999,만경ㆍ동진,금강,만경강,분기1회
3301D70,Gijijeosuji,기지저수지,D,Agricultural water,South Korea,Jeollabuk-do,Wanju,35.847142,127.067419,,전라북도 전주시 덕진구 장동,Geum River,NIER Water Environment Information System,한국농어촌공사,운영중,1997,만경ㆍ동진,금강,만경강,분기1회
3301E11,CPalbokdongsuro,C팔복동수로,E,Industrial complex river,South Korea,Jeollabuk-do,Wanju,35.869722,127.103556,,전라북도 전주시 덕진구 팔복동4가,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,2013,만경ㆍ동진,금강,만경강,월2회
3301E21,CSeoktapcheon,C석탑천,E,Industrial complex river,South Korea,Jeollabuk-do,Wanju,35.926833,127.103528,,전라북도 완주군 삼례읍 석전리,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,2013,만경ㆍ동진,금강,만경강,월2회
3301E25,CSeogamcheon,C석암천,E,Industrial complex river,South Korea,Jeollabuk-do,Iksan,35.936694,127.015694,,전라북도 익산시 춘포면 오산리,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,2013,만경ㆍ동진,금강,만경강,월2회
3301E35,CMokcheonpocheon,C목천포천,E,Industrial complex river,South Korea,Jeollabuk-do,Iksan,35.924194,126.97225,,전라북도 익산시 금강동,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,2013,만경ㆍ동진,금강,만경강,월2회
3301E80,CSoryongdongsuro,C소룡동수로,E,Industrial complex river,South Korea,Jeollabuk-do,Kunsan,35.969167,126.606944,,전라북도 군산시 소룡동,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,2013,만경ㆍ동진,금강,만경강,월2회
3301E90,CBieungdodongsuro,C비응도동수로,E,Industrial complex river,South Korea,Jeollabuk-do,Kunsan,35.958694,126.53525,,전라북도 군산시 비응도동,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,2013,만경ㆍ동진,금강,만경강,월2회
3301F10,Jeonjucheon2,전주천2,F,Urban stream,South Korea,Jeollabuk-do,Jeonju,35.808903,127.162778,,전라북도 전주시 완산구 동서학동,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,1992,만경ㆍ동진,금강,만경강,월1회
3301F15,Jeonjucheon2-1,전주천3,F,Urban stream,South Korea,Jeollabuk-do,Jeonju,35.816389,127.1389,,전라북도 전주시 완산구 다가동3가,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,2005,만경ㆍ동진,금강,만경강,월1회
3301F20,Jeonjucheon3,전주천4,F,Urban stream,South Korea,Jeollabuk-do,Jeonju,35.829458,127.128069,,전라북도 전주시 덕진구 진북동,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,1992,만경ㆍ동진,금강,만경강,월1회
3301F30,Jeonjucheon5,전주천6,F,Urban stream,South Korea,Jeollabuk-do,Wanju,35.850564,127.111675,,전라북도 전주시 덕진구 팔복동2가,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,1992,만경ㆍ동진,금강,만경강,월1회
3301F40,Jeonjucheon4,전주천5,F,Urban stream,South Korea,Jeollabuk-do,Wanju,35.838347,127.111136,,전라북도 전주시 완산구 서신동,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,1992,만경ㆍ동진,금강,만경강,월1회
3302A05,Dongjingang1,동진강1,A,River or stream,South Korea,Jeollabuk-do,Kimje,35.616083,126.978361,,전라북도 정읍시 옹동면 산성리,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,1995,만경ㆍ동진,금강,동진강,월1회
3302A07,Yonghocheon,용호천,A,River or stream,South Korea,Jeollabuk-do,Kimje,35.679889,126.893222,,전라북도 정읍시 신태인읍 구석리,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,2011,만경ㆍ동진,금강,동진강,월1회
3302A10,Dongjingang2,동진강2,A,River or stream,South Korea,Jeollabuk-do,Kimje,35.683047,126.867842,,전라북도 정읍시 신태인읍,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,1989,만경ㆍ동진,금강,동진강,월1회
3302A25,Jeongeupcheon1,정읍천1,A,River or stream,South Korea,Jeollabuk-do,Koch'ang,35.550528,126.873,,전라북도 정읍시 송산동,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,1992,만경ㆍ동진,금강,동진강,월1회
3302A30,Jeongeupcheon2,정읍천2,A,River or stream,South Korea,Jeollabuk-do,Puan,35.57,126.839,,전라북도 정읍시 연지동,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,1992,만경ㆍ동진,금강,동진강,월1회
3302A32,Cheonwoncheon,천원천,A,River or stream,South Korea,Jeollabuk-do,Puan,35.571,126.827389,,전라북도 정읍시 하모동,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,2004,만경ㆍ동진,금강,동진강,월1회
3302A33,Jeongeupcheon3,정읍천3,A,River or stream,South Korea,Jeollabuk-do,Puan,35.584111,126.827389,,전라북도 정읍시 공평동,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,1992,만경ㆍ동진,금강,동진강,월1회
3302A35,Jeongeupcheon4,정읍천4,A,River or stream,South Korea,Jeollabuk-do,Kimje,35.679353,126.863667,,전라북도 정읍시 이평면 하송리,Geum River,NIER Water Environment Information System,금강물환경센터,운영중,1989,만경ㆍ동진,금강,동진강,주1회
3302A40,Dongjingang3,동진강3,A,River or stream,South Korea,Jeollabuk-do,Puan,35.717472,126.817417,,전라북도 김제시 부량면 옥정리,Geum River,NIER Water Environment Information System,금강물환경센터,운영중,1999,만경ㆍ동진,금강,동진강,주1회
3302A45,Gobucheon1,고부천1,A,River or stream,South Korea,Jeollabuk-do,Puan,35.659028,126.759972,,전라북도 정읍시 영원면 앵성리,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,1995,만경ㆍ동진,금강,동진강,월1회
3302A50,Gobucheon2,고부천2,A,River or stream,South Korea,Jeollabuk-do,Puan,35.727472,126.78775,,전라북도 부안군 동진면 하장리,Geum River,NIER Water Environment Information System,전북특별자치도 보건환경연구원,운영중,1989,만경ㆍ동진,금강,동진강,월1회
3302A52,Gobucheon3,고부천3,A,River or stream,South Korea,Jeollabuk-do,Puan,35.741019,126.779489,,전라북도 부안군 동진면 하장리,Geum River,NIER Water Environment Information System,금강물환경센터,운영중,2008,만경ㆍ동진,금강,동진강,주1회
3302A55,Wonpyeongcheon1,원평천1,A,River or stream,South Korea,Jeollabuk-do,Kimje,35.74675,126.918583,,전라북도 김제시 봉남면 용신리,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,1995,만경ㆍ동진,금강,동진강,월1회
3302A60,Wonpyeongcheon2,원평천2,A,River or stream,South Korea,Jeollabuk-do,Kimje,35.767556,126.811194,,전라북도 김제시 죽산면 죽산리,Geum River,NIER Water Environment Information System,전북지방환경청,운영중,1989,만경ㆍ동진,금강,동진강,월1회
